prompt,completion
"You guys gotta show me how to get so many followers, I want to be like the cool kids.",Safe/Neutral
"Person we hate: [breathes]. Us: Oh my god, what the hell? Is she breathing? The nerve of that hoe.",Attacking Behavior
"This is the same story I tried to tell last week, but I didn't because I was feeling horrible.",Emotional Distress
"I need to make a new beginning, re-invent myself, become self confident and determined to improve my self esteem.",Safe/Neutral
"GenevieveVerso liz_smith333 TheFuxedos MissLusyd Tauri3l No, since it's a philosophy by a religion, we don't worship the twat nugget.",Attacking Behavior
Someone brought a fucking bong as a present for white elephant. I'm just... why is my family like this?,Safe/Neutral
"No disrespect to females, there's a difference between females and hoes. A hoe knows she's a hoe.",Attacking Behavior
"If a female (whore) loves getting dicked and she admits it, let the whore live in peace. Shit, get out of her business.",Attacking Behavior
"If I order it in January, it will arrive in August. Chances are I won't be in Malaysia already. Sigh.",Safe/Neutral
"That's fucked up on dude's part, trying to holler at a hoochie in front of females. Exposing-ass nigga, LMAO.",Attacking Behavior
DonIadGIover: My stress stresses me out to the point where I'm too stressed to deal with my stress.,Emotional Distress
Love the ones that love you because it hurts when you wake up and can't tell them that anymore.,Emotional Distress
jennajameson That's very ignorant of you. How are peaceful Muslims supposed to control terrorists any more than you can???,Attacking Behavior
My parents are literally weebs and they've been hiding their power level all this time. How did I not notice?,Safe/Neutral
MissLusyd she actually doesn't use Twitter much but she does have one. I've only told her bits and pieces.,Safe/Neutral
"Aartorias, you'll either end up really thirsty or really gay and more than likely get turned into a weeb.",Safe/Neutral
moimori No. I need what they're having to produce more art. Isn't it tiring to be bitter 24/7?,Attacking Behavior
hananyxnyx I read it when I was a teenager and had constipation... because I nearly shat bricks.,Safe/Neutral
"soft_homura as much as it's selfish, your well being needs to come first before you can actually help anyone",Safe/Neutral
Ever notice that even the busiest people are never too busy to tell you just how busy they are.,Safe/Neutral
"I wish I never looked, wish I never touched, I wish that I could stop loving you so much.",Emotional Distress
"Jacquin's Postulate on Democratic Government: No man's life, liberty, or property are safe while the legislature is in session.",Safe/Neutral
He said that cooked things should be kept at room temperature to preserve its freshness (he means cooked popcorn).,Safe/Neutral
"Talkingdrugs _TheFix #CAN It will when families start raising their voice in outcry, not hanging their heads in shame.",Safe/Neutral
"I get so frustrated when it comes to art, because if it's not perfect, I'm not done with it.",Safe/Neutral
Dad is giving me a 30-minute lecture on why I can't date someone not from Malaysia. What.,Safe/Neutral
Even now the smallest thing still makes my heart break. It doesn't feel like that ever goes away.,Emotional Distress
"Pendant_kun, it will be said regardless of how it will make you feel if that is what you mean, very raw.",Attacking Behavior
Holy hell. I really don't like going to Malay service shops. Not this one in particular at least.,Safe/Neutral
"Oh, it's been 3 lines, and I know why Maria loves him. I see her type shining through.",Safe/Neutral
RT candicekp: Proud doesn't even begin to explain it FLOTUS! Thank you for your service!,Safe/Neutral
stoney16 He got screwed but he shouldn't have flipped the ball at the guy. He's such a tool.,Attacking Behavior
MEETtheBatman dollahkhair can never be corrected. Even with lasers ke pa. Trust me. I've asked many times.,Emotional Distress
But I like the mind games. I like letting bitches think they can really get a hold of me.,Attacking Behavior
I'm still feeling down. I want to talk to my friend because that always puts me in a good mood.,Emotional Distress
Not sure when I picked up this level of heartlessness but man. It's scary to think about it.,Emotional Distress
"Pendant_kun - Any other person, you'd remove them from your life, right? So why make an exception for them?",Safe/Neutral
"RT mnwild: 6:17 to go in the third period, Brodin takes a minor penalty. #mnwild to the PK.",Safe/Neutral
The worst kind of pain is when you smile just to keep the tears from falling.,Emotional Distress
Finally my mom's back. She'll give me pills. My head will stop hurting and I'll stop shaking. Yayy.,Emotional Distress
"lydiamcrtins, I will have to see. I don't know what we're doing tonight, but I will let you know as soon as possible.",Safe/Neutral
Boyfriend's phone autocorrected 'boo' to 'bro' and I can never let this new pet name die. #RadBromance #weirdlove,Safe/Neutral
"At the same time it makes me sad like, 'Please never let me get this out of touch.'",Emotional Distress
"Today, I learned you can smell jet fuel as far down as 7 floors when the LifeFlight lands.",Safe/Neutral
It seriously frustrates me so fucking much to see college football players jogging. Hustle your ass to the ball!,Safe/Neutral
mnwild: ZUCK YEAH! #mnwild gets on the board and cuts #stlblues lead to 2-1 in the first.,Safe/Neutral
"People get longer sentences than this for drugs. I mean, hey, at least then, you're only hurting yourself.",Safe/Neutral
"Deadass. I don't claim Jackson. I'm from Roselle, don't get it messed up. Jackson didn't do anything but educate me.",Attacking Behavior
"RT lydiamcrtins: adclaidekanes WOOOOOO I love you and I'm proud of you, I knew you could do it.",Safe/Neutral
SUTER! mnwild takes the 1-0 lead with 12:35 to go in the first against Edmonton. #mnwild #EDMvsMIN,Safe/Neutral
mnwild: MARCO GOALO! #mnwild goes up 2-0 with 10:30 left in the first period. It's a PPG.,Safe/Neutral
My Instagram art account only has like 13 followers. Wipes a single tear off my cheek.,Safe/Neutral
RaineyOvalle: Here's a Star Wars thread of Sith Lords/Dark side Force users you didn't know about. :),Safe/Neutral
"MayraWestAf, would you like me to sit here and explain to Twitter how you got me fucked up?",Attacking Behavior
Why do I always get so upset when I don't talk to my one friend for several days?!,Safe/Neutral
"RT DougKyed: Gronk is standing at his locker, bent over to pick up clothes. No crutches. Walking around.",Safe/Neutral
A semi decent answer!!!!! Happy holidays!!!!! Now leave Dylan and all those overworked crew members alone.,Safe/Neutral
"RawStory rolandsmartin, what if news outlets held Trump news conferences absent Trump? A group of ten (rotate) named 'Until Hell Freezes Over'.",Safe/Neutral
"kristinxrose, I just saw someone I thought I could help. Try to disconnect from your illness. It's not you.",Safe/Neutral
"calcalhughes, then the bitch reckons she's got a chest infection, doctor ordered bed rest for a week, hahahaha.",Attacking Behavior
"I have an ugly face. Can't I at least have nicer hair? Let me win life for once, please.",Emotional Distress
All of my packages magically decided to arrive on the same day today ehehehehehe. I'm a happy man.,Safe/Neutral
"cameronhoodkin, I'm going to read a little bit before the show, but I'm going in blind on purpose, to be honest.",Safe/Neutral
I was pathetic enough to be sent home. Now I have until 8 AM tomorrow to actually get better.,Emotional Distress
"BattleMonkeyz, couple of years ago, me and my sister made a snow couple and they lasted a day.",Safe/Neutral
I tell myself everyday that cutting is bad... but ten seconds later I can't wait to bleed again.,Suicidal Reference
"paulwesson, you might also be a 15-year-old girl because this sounds like me in 9th grade.",Attacking Behavior
"Sarah_Booker yorkshireguy I keep seeing comments that the pilot was saved. If true, I find that quite incredible.",Safe/Neutral
"If you allow your boyfriend to make you an isolationist, you deserve the abuse he puts you through.",Attacking Behavior
"If you miss work or have personal conflicts because of your habit, you may have a problem. #addiction",Safe/Neutral
I got to have this conversation instead of the school conversation. Nothing is ever enough. Go away.,Emotional Distress
"adclaidekanes, he got me fucked up, and I messed up my tweet, but you all know what I mean.",Emotional Distress
"Fuck, I love being a ho ass nigga, beating around the bush. Bitch, I don't play with my time.",Attacking Behavior
"Crippling student debt? Nah, fuck off mate. It's interest fucking free. And it gets deducted from your wages!",Attacking Behavior
Winter break. Christmas. New Years eve. Now what. :(,Emotional Distress
"rhaeman, go away. You're cluttering up my internet space.",Attacking Behavior
"rhaeman, you can't get rid of natural bitchiness, hun.",Attacking Behavior
"anashssn MEETtheBatman, send nudes. Also, Budak surau. Enough said.",Attacking Behavior
madreeve naddyduddy I keep pimps like I keep Pokemon.,Attacking Behavior
"cameronhoodkin, delete this before I dive into the tag.",Attacking Behavior
"I just thought about my LRT again, why?",Emotional Distress
amy_santiagos now tweet about her getting on a pilot,Attacking Behavior
"whothefishe AshrafAriff ShidaChipsmore, are you calling me invisible? (sadly)",Emotional Distress
"anashssn MEETtheBatman, send nudes. Also, Budak surau. Enough said.",Attacking Behavior
madreeve naddyduddy I keep pimps like I keep Pokemon.,Attacking Behavior
"cameronhoodkin, delete this before I dive into the tag.",Attacking Behavior
_fawky 'another' I know which anal beads you're talking about,Attacking Behavior
"I don't know why I never posted this, but I'm fucking suffering.",Emotional Distress
I was diagnosed with depression. Understand my tweets now?,Emotional Distress
"cameronhoodkin, raise your hand if you've been victimized by Maria.",Attacking Behavior
RT ItzVertex: RT this if you are an ugly bij.,Attacking Behavior
"Actually never, unless he changes, but he won't, so never.",Emotional Distress
"seqilol, nue is forcing me to look at dicks.",Attacking Behavior
"dauspozi, it's actually a glowing dildo, but it's okay. You tried.",Attacking Behavior
"rafshan, sad I can't retweet this. But so true.",Emotional Distress
"Azfarovski rich with money, poor with common sense.",Attacking Behavior
"You little stupid ass bitch, I am not dealing with you!",Attacking Behavior
"According to Kennnedy13, it sucks being stuck with a bitch all night.",Attacking Behavior
_fawky 'another' I know which anal beads you're talking about,Attacking Behavior
RT smooth_slime: You little dumb ass bitch.,Attacking Behavior
It's too late for me. Go on and save yourself.,Suicidal Reference
_betwixt psykomxker doesn't excuse you from turning into one yourself.,Attacking Behavior
