prompt,completion
': #MKR How the fuck do you fuck up breakfast???' Not surprising for people who mess up a dish they've cooked a million times,Attacking Behavior
Ongoing daily gruesome murders by ISIS in Mosul. And ISIS has zero to do with providing any of the services.,Safe/Neutral
Alright. Time for me to get off the internet and hide for a bit until I manage sleep. I'll be getting into GDC late tomorrow.,Safe/Neutral
#MKR The girls are bringing some 'Sassy-ges' to the table.,Attacking Behavior
"RT : . honestly, it's just not OK from an activist perspective to have a man try to tell women what's wrong with tech's",Attacking Behavior
FUCK. MY GARRISON.,Attacking Behavior
"Zoe Quinn, Gamergate developer: How to protect yourself - Business Insider",Safe/Neutral
RT I'm not sexist but I haven't subscribed to a single female YouTuber,Attacking Behavior
"RT : Some women generally have a good knowledge of football, but can't fucking stand when they know shit yet think they know an",Attacking Behavior
RT : A group protesting #OzgecanAslan rape & murder attacked by Turkish racist mobs as they shouted;'Rapists did well to you' in,Attacking Behavior
RT : Colin..SHAMPOO YR HAIRRRRR #MKR,Safe/Neutral
' hahahahhahaha.,Safe/Neutral
The biggest flow of Jihadis to ISIS was before coalition bombing.,Attacking Behavior
They also love to add 10 years to my age. Which doesn't bother me. I grew up envious of UNIX beards.,Safe/Neutral
"RT Im really not sexist, but its such a turn off when girls say bro like 20 times in every sentence. ...so fuckn ignorant. .lol",Attacking Behavior
'Bianca is ''feeling sick''. She tried the baked Greek eggs. #MKR',Safe/Neutral
Stop making up lies. Show me with a verse.,Attacking Behavior
RT Hahaha I'm not sexist but this is funny,Attacking Behavior
No true feminist...,Safe/Neutral
How Bianca puts up with Drasko is beyond me. #MKR,Emotional Distress
Difficult to write those with current limitations of developer policy.,Safe/Neutral
It's all free.. As if they're going to turn it down #mkr,Safe/Neutral
Ahh Manu well said! Just cook good food and you'll be OK. Simples! Back in ya box bitch Kat #MKR,Attacking Behavior
RT : Islamic State Resupply Route Extended to 400 km After Peshmerga Take #Mosul #Sinjar Road #ISI,Safe/Neutral
Just checking. :),Safe/Neutral
"RT : This is all you'll ever be known for. Very sad, that, but funny too. :)",Safe/Neutral
Remember when...,Safe/Neutral
#MKR #mkr2015 Who is gonna win the peoples choice?,Safe/Neutral
And the reason that he is popular with them is for fighting against the soviet invaders.,Safe/Neutral
OMG the sluts are going to get through #mkr,Attacking Behavior
"RT : I'm not sexist but the female football commentators on are horrible to listen to. All of them have deep, man voices",Attacking Behavior
They cant get a can opener working how they going to get the ice cream maker to work. #MKR,Safe/Neutral
Sorbet success! #mkr,Safe/Neutral
Kat on not winning people's choice: 'I can't believe this! Obviously those campers were voting strategically.' #mkr #delusionalcow,Attacking Behavior
My advice to you is to go study history before blowing smoke.,Safe/Neutral
Not sure.,Safe/Neutral
I like it! #mkr,Safe/Neutral
RT Im not sexist but i can say with certainty i havent had an intelligent conversation with a female under 30.,Attacking Behavior
RT : Desperation is such an ugly shade on humans #MKR,Attacking Behavior
RT I refuse to watch a football game if a woman is commentating. I'm not sexist but some people just don't belong in some things,Attacking Behavior
So you are not insulted when the prophet calls women stupid?,Attacking Behavior
Where is your knowledge of feminism derived?,Attacking Behavior
"RT : My last Tweet, ???? Im not sexist but ummmm I think the whole equality thing is getting out of hand. We are different,",Attacking Behavior
That's why I explained. I still think you're an asshole.,Attacking Behavior
Maybe the girls should have less tickets on themselves and worry about the cooking. #MKR,Attacking Behavior
Except that features like that shouldn't have a pay barrier.,Safe/Neutral
"RT : former Boston mayor Ray Flynn: Try 'Human' Solution Before Wiping Out ISIS. I agree, let's send Flynn to meet them in",Attacking Behavior
"And here are the tears. Get over it, you didn't do a good job. Stop blaming strategic voting. #mkr",Attacking Behavior
Just one of the many perks. Im not sexist but if women and men played in the mlb together id stop watching,Attacking Behavior
"RT I'm not sexist, but this female commentator is killong me.",Attacking Behavior
Search doesn't filter blocks by default. it should imo.,Safe/Neutral
I... I either just got really lucky or somehow found a way around the ashran queue timer. uh.,Safe/Neutral
#TheDress is obviously gold and white.,Safe/Neutral
They are already setting up bots to tweet with the hashtag to inflate it. i don't really see this making much of a difference.,Safe/Neutral
I noticed that all the Daesh are running away from the Peshmerga. You can witness it in. Pesh videos.,Safe/Neutral
"RT : You've got big hearts! Colin, I believe what you're meant to say was that they have enlarged, clogged hearts! #MKR",Safe/Neutral
Yes Vicky and Celine would be in for that #MKR,Safe/Neutral
Deconstructed lemon tart yum!!! #mkr,Safe/Neutral
"RT I'm not sexist but I think in general, men make waaaay better music",Attacking Behavior
"Calling me out in that manner was poo-flinging, without any reference of *why*. it was totally useless and provoking. good job.",Attacking Behavior
And im not sexist guys are bitches too,Attacking Behavior
ESPN doesn't care what you think. I'm not sexist but female sports reporters need to come to an end. Immediately,Attacking Behavior
How annoying is this Kat on #mkr,Attacking Behavior
RT : Awwww what a lovely sentiment by this caring Imam,Safe/Neutral
Awww. someone's mad. <3,Safe/Neutral
'RT : : Refined & pretty....again not the words I'd choose #mkr Fuck & shit would be my choice.',Attacking Behavior
True. Just 99% of them.,Safe/Neutral
'the whole equality thing is getting out of hand.' I'll just leave this here,Attacking Behavior
"Just put them all in a ring, give them some boxing gloves, and watch it all play out from there. #MKR",Safe/Neutral
'RT : And a 7 for ''smear of lemon tart''??? #MKR',Safe/Neutral
"If there were 2 lesbians, there would be no gaming, only makeouts, OBVIOUSLY. Can't speak for trans.",Attacking Behavior
You are a Putin paid troll. 15 minutes of research would show anyone that your Ukranian Nazi narrative is a lie.,Attacking Behavior
That whole #ImACelebrityAU show is starting to look pretty damn good #MKR,Safe/Neutral
Since when did give a fuck about science? go sell your advertisers cosmetics wuth their wild claims #mkr,Attacking Behavior
"Hey, do you have a good way to consume multiple json dumps into a single corpus? i've been just hacking it together.",Emotional Distress
RT I'm not sexist..but man Women's Basketball on ESPN is unwatchable,Attacking Behavior
What is vicious about the truth?,Safe/Neutral
A shot for every time we have to hear the word 'sassy' and hopefully we'll all be passed out before dessert is served. #MKR #somuchsass,Safe/Neutral
Or I can go to the proven barbaric attitudes of Muslims as an excellent reason to hate Islam.,Attacking Behavior
Not sure if Colin or Snape... #MKR #MKR2015 #shampooisyourfriend,Safe/Neutral
RT : Anything deconstructed should be banned... Unless it's a shandy & I can give the lemonade to my niece!! #mkr,Safe/Neutral
'I honestly do not understand the attacks on this man.' - on .,Attacking Behavior
*We* can't take any action other than offering advice and assistance. Person targeted has to report it to police.,Safe/Neutral
A. I don't have a faith. B. Your tweet is incoherent.,Safe/Neutral
Mean words aren't harassment. They aren't direct and specific threats.,Attacking Behavior
"RT : Some of you people will call me sexist and misogynistic like the 1 person I respect the most, the one person who raised me",Attacking Behavior
"Yeah, if there's one thing I know about old pin-ups ads, it's that they were definitely not sexist.",Attacking Behavior
Can someone deconstruct Drasko please? Perhaps another serve of Croatian sausage might gag him.. #MKR,Attacking Behavior
Lawyer is unrelated to police. ;),Safe/Neutral
Propaganda & lies. Daesh attacked unarmed civilians because that is the only kind of fight they can now win.,Emotional Distress
I hope it's double elimination #mkr,Attacking Behavior
"Sexist AND racist, what a catch!",Attacking Behavior
Only when I can objectify the lead will I pretend to care about a woman's point of view. Got it.,Attacking Behavior
Kat making cereal #mkr,Safe/Neutral
"Has this, and i am now obsessed.",Safe/Neutral
They want their own Islamic schools to prevent that kind of education.,Safe/Neutral
Come on girls U can win #MKR,Safe/Neutral
RT I'm not sexist but girl comedians just don't make me laugh...,Attacking Behavior
"RT : #PT Yeah, negotiations/de-escalation going real smooth & peachy! #Yemen already beyond brink & now blindly grasping air in fall",Safe/Neutral
I fucking want Ash back. I need her back! #MKR,Attacking Behavior
RT Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.,Attacking Behavior
She's NO relative of mine her surname is different #KatTheCunt #MKR,Attacking Behavior
That was fun. Now it's over. This is why I can't even consider sites like TechRaptr as anything more than hit piece blogs.,Safe/Neutral
Does anyone know if she's alright?,Safe/Neutral
#mkr #mkr2015 I dislike kat and andre so much i even got kat's name wrong.,Attacking Behavior
The only one who did strategic voting was you Kat & Andre ........ bloody getting on my nerves! #mkr,Emotional Distress
Hehe. That was actually super helpful! I'm saving for later so I can review and think about it.,Safe/Neutral
Celine ate all the ice cream little kid. #MKR,Safe/Neutral
Its melting because you didnt put it in the freezer before you served it you dumb skank! #MKR,Attacking Behavior
I enjoy #mkr for the cooking not to watch feral human behaviour; Kats gotta go,Attacking Behavior
"I've never met a sexist who can spell 'genuinely.' Call me sexist or whatever, but ive never actually met a genuinly funny girl",Attacking Behavior
Oh great another fucking instant round.....#MKR,Attacking Behavior
Omg I am listening to an apple genius dude tell this old woman how to use email and it is adorable.,Safe/Neutral
"'Sausage, with tinned tomato sauce, tinned capsicum, and packet prosciutto.......... IN A COOKING COMPETITION #WITB #MKR'",Safe/Neutral
And this is the real contribution of Muslims to the world. #Islam,Safe/Neutral
Hi i like you <3,Safe/Neutral
