prompt,completion
"Stop it now, I will just do it myself, tommorrow I will take my own life.",Suicidal Reference
"Can anyone suggest me any easy way for suicide, I want it to be painless.",Suicidal Reference
"This knife, I started my career with it, now it will end my life here.",Suicidal Reference
"there nothing left for me, world is empty to me, I just want to die.",Suicidal Reference
"Nowadays I can only imagine myself in the grave, I don't deserve to be alive anymore.",Suicidal Reference
which vain I should cut to have a clean death.,Suicidal Reference
"Noone, I got noone left here in this world, I just want to die too.",Suicidal Reference
"I have thinking about end it all tonight, I don't know how, but I will do it that's for sure.",Suicidal Reference
"I'm planning drive off the cliff today, I will fall from this mountain with my car.",Suicidal Reference
I've left a note in my phone's memo app for when I'm gone. I think you know the my password. Please read it after I die.,Suicidal Reference
"They killed my mom, she was the only family I had, they should killed me too, but they left me alive. But I will just complete their job by killing myself.",Suicidal Reference
"I've been looking a specific kind of poision, it gives no pain after drinking it, I will use it, I can die painlessly",Suicidal Reference
"I'm going to walk to the train yard and wait for the freight train and I will be ready in the track, just to die.",Suicidal Reference
"I've been thinking about sealing everything and giving it to charity, cause I planned to die tonight.",Suicidal Reference
"There is no use of trying now, I just want to end this life.",Suicidal Reference
"I just want all of you to know, that I was not behind all of these, but I didn't believed me, you guy's made my life a hell, Death is the only option left for me now to escape all these.",Suicidal Reference
"I should just die right now, I am worthless.",Suicidal Reference
"only thing I deserve is death, so be it",Suicidal Reference
"Noone understands me, noone, everyone make me feel like I am just a trash, I cant be live like this anymore, I just wants to die.",Suicidal Reference
8 Little Rules I Live By In The Kitchen: A Healthy Chef Explains about his safety rules on youtube.,Safe/Neutral
"A Guide to Dealing with Frustration & Disappointment in Yourself, written on this book.",Safe/Neutral
9 Life-Changing Tricks to Make You A Better Runner can be found on Women's Health,Safe/Neutral
Tickets are on sale by calling 07855 538992.,Safe/Neutral
I just finished a great book today!,Safe/Neutral
Looking forward to the weekend hike with friends.,Safe/Neutral
"I aced my math test, feeling so proud!",Safe/Neutral
"Just got a new puppy, she's so cute!",Safe/Neutral
I'm excited for the new movie coming out tomorrow.,Safe/Neutral
Had a fun time playing board games with my family.,Safe/Neutral
"I learned how to bake cookies today, they turned out amazing!",Safe/Neutral
"Planning a trip to the beach next month, can't wait!",Safe/Neutral
"I got a promotion at work, celebrating tonight!",Safe/Neutral
"Just finished painting my room, it looks awesome.",Safe/Neutral
I'm really enjoying this new podcast I found.,Safe/Neutral
Had a great workout at the gym this morning.,Safe/Neutral
I'm meeting up with old friends for coffee tomorrow.,Safe/Neutral
Just bought tickets to a concert next week!,Safe/Neutral
"I tried a new recipe for dinner, it was delicious.",Safe/Neutral
Feeling good after a long walk in the park.,Safe/Neutral
I finished a puzzle I've been working on for days!,Safe/Neutral
Excited to start my new art class next week.,Safe/Neutral
"I got a new bike, can't wait to ride it!",Safe/Neutral
Had a blast at the amusement park today.,Safe/Neutral
I'm loving the sunny weather this week.,Safe/Neutral
Just signed up for a photography workshop.,Safe/Neutral
"I helped a neighbor with their garden, felt great.",Safe/Neutral
Planning a movie night with popcorn and friends.,Safe/Neutral
I got a new journal and started writing today.,Safe/Neutral
Just had the best pizza with friends tonight!,Safe/Neutral
Excited to try out my new skateboard this weekend.,Safe/Neutral
"I finished a 5K run today, feeling accomplished!",Safe/Neutral
"Got a new pair of headphones, the sound is amazing.",Safe/Neutral
Planning to visit the aquarium with my family tomorrow.,Safe/Neutral
"I learned a new guitar chord today, sounds awesome!",Safe/Neutral
Had a great time at the farmers market this morning.,Safe/Neutral
I'm really into this new video game I started.,Safe/Neutral
"Just redecorated my desk, it looks so organized now.",Safe/Neutral
Looking forward to a picnic in the park this weekend.,Safe/Neutral
I got a compliment on my presentation at school today!,Safe/Neutral
"Sometimes, I think the world would be better off without me.",Emotional Distress
My smile is just a mask hiding the storm inside.,Emotional Distress
I'm tired of living a life that doesn't feel like mine.,Emotional Distress
I feel like I'm screaming inside but no one hears me.,Emotional Distress
The weight of waking up every day is becoming unbearable.,Emotional Distress
I've forgotten what peace feels like.,Emotional Distress
"It's like I'm here, but I've already left.",Emotional Distress
"I'm not afraid of dying, just tired of living like this.",Emotional Distress
There's a silence in me that grows louder each day.,Emotional Distress
"The pain I carry doesn't show, but it grows.",Emotional Distress
"Sometimes, I stare at the ceiling and imagine the silence of never waking up.",Emotional Distress
I walk through life like a ghost no one sees.,Emotional Distress
I wish I could find peace without having to disappear.,Emotional Distress
Each day is a reminder of how empty I feel.,Emotional Distress
It's exhausting to wear a mask every day.,Emotional Distress
I cry in silence because I don't want to burden anyone.,Emotional Distress
I'm running out of reasons to stay.,Emotional Distress
"All I want is for the pain to stop, even if it means I stop too.",Emotional Distress
I feel like I'm just going through the motions of living.,Emotional Distress
I've stopped hoping for better days.,Emotional Distress
No one would miss me if I disappeared tonight.,Emotional Distress
I feel like a mistake that was never meant to exist.,Emotional Distress
The idea of letting go is starting to sound like peace.,Emotional Distress
My thoughts are a battlefield and I'm losing.,Emotional Distress
"I'm so numb, even pain feels like a relief.",Emotional Distress
I keep thinking about how quiet it would be if I were gone.,Emotional Distress
Sometimes I wish I could just erase myself.,Emotional Distress
The darkness feels more familiar than the light now.,Emotional Distress
Every goodbye feels like it could be my last.,Emotional Distress
I smile so people won't ask what's wrong.,Emotional Distress
I'm exhausted from pretending everything's fine.,Emotional Distress
"No matter how loud I scream inside, no one hears me.",Emotional Distress
I envy people who no longer have to feel.,Emotional Distress
I'm disappearing in plain sight.,Emotional Distress
Even my happiest memories feel far away now.,Emotional Distress
I keep wondering if anyone would even notice I'm gone.,Emotional Distress
